20241129	23:31:51	9bfa2c8d-1ae7-4feb-9d70-3c516e858d0f	GET	undefined	/
20241130	22:11:08	95db77c6-482b-458b-9306-3ea27e04d79f	GET	http://localhost:5173	/api/spots
20241130	22:11:08	42b73939-52f0-42f7-abd5-b61a7727ccd2	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241130	22:11:10	c4b5b36e-f458-401c-a501-055a3a706b70	GET	http://localhost:5173	/api/spots
20241130	22:11:10	35eb0ce7-96e6-41e0-802e-b35a30ba4b77	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	22:11:25	ddd22e88-d56f-442b-a8d4-97799a4d2dfa	GET	http://localhost:5173	/api/spots
20241130	22:11:25	73b5669f-ed86-4f5b-878b-40b427aaa5d9	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	22:11:43	f63a39bb-8ad5-4963-adc5-2722bf45f9af	GET	http://localhost:5173	/api/spots
20241130	22:11:43	fbbd69dc-4107-490c-92b5-b3a36da6cf2f	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241130	22:11:43	6fa253b5-2cce-45cb-9ecd-9e1d23af0e32	GET	http://localhost:5173	/api/spots
20241130	22:11:43	7a15f604-44ec-4be7-8bf3-80a13b4ef959	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	22:15:15	ceacc839-a92a-43c0-8928-cddf91f39b29	GET	http://localhost:5173	/api/spots
20241130	22:15:15	eb2b8b69-a162-4b17-be94-183a1a000db0	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241130	22:15:15	941733a2-6276-4e5b-bf08-afb9d66cc51d	GET	http://localhost:5173	/api/spots
20241130	22:15:15	cfbd13f4-f9ce-4ca5-97f6-908db81ec418	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	22:16:11	033ebe0f-919b-40a6-8db3-a22b49be8414	GET	http://localhost:5173	/api/spots
20241130	22:16:11	8d5fbb81-dd94-47cc-8aac-2481b1583451	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	22:20:42	2009709c-7404-4d09-b4e6-b5bff460503a	GET	http://localhost:5173	/api/spots
20241130	22:20:42	8c495bb6-ab85-4ac1-9d3d-cf9e0b9cb42b	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241130	22:20:43	a990c8d6-b46e-4675-84ac-8dfa06287499	GET	http://localhost:5173	/api/spots
20241130	22:20:43	6b6da1e6-0287-4cb4-b685-78ee13b74d08	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	22:21:51	6a669926-a93e-4e6e-be2d-548bb2ca8cd8	GET	http://localhost:5173	/api/spots
20241130	22:21:51	78ca3170-527e-4d3d-a1d5-a8385587c373	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241130	22:21:52	2a05caf3-a675-47f4-b9e4-0fed016d3b2e	GET	http://localhost:5173	/api/spots
20241130	22:21:52	f0c01e67-f106-477d-9a08-ecbd287b95b5	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	22:55:48	889074d4-333e-4c79-9648-70b09efd1fe3	GET	http://localhost:5173	/api/spots
20241130	22:55:48	0eafd8d4-f250-4632-8f51-597257066839	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241130	22:55:48	9831eca9-8b40-4076-8958-5c0976e671c5	GET	http://localhost:5173	/api/spots
20241130	22:55:48	59fa6c93-384f-41af-8a2b-2c0a8c05265a	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	22:57:00	753dd10f-aaf2-4edb-91b4-d78afb5dc867	GET	http://localhost:5173	/api/spots
20241130	22:57:00	74fc4f06-830b-4aa0-89d4-d92e329a83ef	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241130	22:57:01	d96b024b-aca3-4cca-9567-5d128f04c9ea	GET	http://localhost:5173	/api/spots
20241130	22:57:01	5c504a10-0bdd-4d55-810b-a0230b71877d	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	22:57:09	a6642049-3d1c-4973-a75a-d285eaf80a06	GET	http://localhost:5173	/api/spots
20241130	22:57:09	ba215c4b-f555-4545-8866-252f765eb13b	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241130	22:57:09	aba3d4e1-6d7d-4899-8fe2-f70e8cfdd141	GET	http://localhost:5173	/api/spots
20241130	22:57:09	da33c4fa-0c03-48c9-8800-1fef535a38fb	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	22:57:26	990b5aa3-e2f9-4f29-840e-5ef599b698e6	GET	http://localhost:5173	/api/spots
20241130	22:57:26	4a3d1f71-3ee1-439c-b053-7d18769fe22f	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241130	22:57:42	4074641c-f496-4d10-9ce1-693ed49a6370	GET	http://localhost:5173	/api/spots
20241130	22:57:42	8b427f6a-d7c9-4905-a27d-bb507a52f16f	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	23:01:49	439e2363-aba7-4baa-b8f5-dae28833621b	GET	http://localhost:5173	/api/spots
20241130	23:01:49	bc6ab2b7-aa11-4eb5-a27f-07f59944e1d4	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241130	23:01:50	fc20eb58-a0e1-466a-a27b-0ddce76a0f16	GET	http://localhost:5173	/api/spots
20241130	23:01:50	da6a4fe2-3cec-4e5d-ae92-00767a791e95	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	23:02:32	35bc568e-cc80-489e-9232-ec436f8b5e64	GET	http://localhost:5173	/api/spots
20241130	23:02:32	870128da-7a2c-4497-93b2-1916440cd926	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241130	23:02:33	91e30b98-8f85-4213-8b99-8677b80a72f0	GET	http://localhost:5173	/api/spots
20241130	23:02:33	826ebe16-a095-4e32-a709-54aaa2d3af15	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	23:06:00	44945931-00da-4941-acec-a5071f4969e4	GET	http://localhost:5173	/api/spots
20241130	23:06:00	6b4935e6-b8fe-4462-b95b-fc98ee3e0fa8	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241130	23:06:00	3d05372c-0746-4310-9d56-d6a00bdaf9d9	GET	http://localhost:5173	/api/spots
20241130	23:06:00	7e706404-b250-4814-948f-2aa5dffd5966	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	23:09:20	22594520-8c03-4740-b3ec-68433fd9277b	GET	http://localhost:5173	/api/spots
20241130	23:09:20	97992c7d-b2ea-4068-a461-eaf46b29418f	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	23:12:48	dcaec3b0-547d-4b87-b5f4-d8728e98d4d9	GET	http://localhost:5173	/api/spots
20241130	23:12:48	42a7ea97-2932-4bb1-b744-b95e605de199	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241130	23:12:50	68543dbe-f4f3-4c59-846c-947fb704ed5b	GET	http://localhost:5173	/api/spots
20241130	23:12:50	c60f62cf-5219-4216-bce2-189acd9e4470	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	23:15:08	80a3711f-f736-4d0e-940e-8d68f8dd1dad	GET	http://localhost:5173	/api/spots
20241130	23:15:08	910d3106-6e37-43e3-9d97-a1ffaab81168	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241130	23:15:09	718656d2-5fd5-47e5-9a4e-914b8cde5062	GET	http://localhost:5173	/api/spots
20241130	23:15:09	9f9a53e6-1248-4186-992d-b13f0e7a5c35	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	23:15:51	44801e7c-8d30-4942-8644-828562a613c8	GET	http://localhost:5173	/api/spots
20241130	23:15:51	c8d4cacb-0ce4-4dea-9d8f-c892720ef984	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	23:15:53	a9627427-213f-4988-8b7e-d254e57baaf8	GET	http://localhost:5173	/api/spots
20241130	23:15:53	03968e2b-83ab-47c1-baf4-cd67b3be9e2e	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	23:16:01	f609553a-526d-46d3-8afb-eea809f21514	GET	http://localhost:5173	/api/spots
20241130	23:16:01	fdd85e48-665a-45ea-858b-2386549dd243	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	23:19:47	51c289dc-db56-4238-a65d-cb636aea4a18	GET	http://localhost:5173	/api/spots/city/test2
20241130	23:19:54	0ac106b1-6741-4b66-85bc-07c3c0d37f32	GET	http://localhost:5173	/api/spots
20241130	23:19:54	8812bb32-9366-45a9-8fb3-dc832a405d1d	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	23:53:22	e6528b53-25d9-4cab-9954-4c5277e40a40	GET	http://localhost:5173	/api/spots
20241130	23:53:22	4762d745-59b6-4f24-8c45-acc7d61690c9	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241130	23:53:22	471539fe-1065-4eab-94ac-bfa47198873e	GET	http://localhost:5173	/api/spots
20241130	23:53:22	5af9b373-1704-46c4-88a6-946ac9176a4d	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241130	23:58:29	5d057a05-9b2f-46cc-a21a-b73e803e3774	GET	http://localhost:5173	/api/spots
20241130	23:58:29	9cdab93b-8f3c-4c81-b229-7db1b8b16550	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	00:01:59	6866c3fc-b21a-4657-bef7-f4d1573c50d4	GET	http://localhost:5173	/api/spots
20241201	00:01:59	3023dc77-0c19-43c2-a9a2-c40e4c8dd8b8	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	00:04:24	fcbf8345-61ca-4a85-a885-2e63ecdfe239	GET	http://localhost:5173	/api/spots
20241201	00:04:24	c769491d-38fa-417a-9782-83999bea983f	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	00:05:44	c92ddd98-21c2-4306-b529-8fe51fb13938	GET	http://localhost:5173	/api/spots
20241201	00:05:44	2f324f65-c491-4621-ac3f-7792bd33e9d0	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	00:07:02	928c8f01-f508-41e1-a92a-7862389ca768	GET	http://localhost:5173	/api/spots
20241201	00:07:02	fbafaa0d-2d3e-4741-972b-016fbc1552c3	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	00:16:02	fce1a883-f004-4723-971d-9e3602a930d0	GET	http://localhost:5173	/api/spots
20241201	00:16:02	8d837618-132a-49ef-98d4-eca45efc2bf4	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	00:16:11	9d4ce9da-64c5-4ea3-9355-4389e514eb10	GET	http://localhost:5173	/api/spots
20241201	00:16:11	7604eaba-afa4-4619-af01-24462dee51b9	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	00:16:51	69afa952-744c-4b97-a1b4-9985bed474fd	GET	http://localhost:5173	/api/spots
20241201	00:16:51	f64059ca-d35d-483c-a3ab-c03f21327151	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	00:17:49	4510df5c-635e-4735-8444-644520a7ade7	GET	http://localhost:5173	/api/spots
20241201	00:17:49	51940ab2-177f-4ab5-b1ba-3930e24e7e6d	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	00:19:12	504d2341-2666-4006-9eee-59b459c58dc1	GET	http://localhost:5173	/api/spots
20241201	00:19:12	b5bcff72-e2d3-409c-a776-80b18f250a71	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241201	00:19:12	9b21523c-0237-4d83-8947-70e92c490cef	GET	http://localhost:5173	/api/spots
20241201	00:19:12	66a72bb0-c42e-40c9-8485-8828d871382d	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	01:31:35	3c8e4eda-c290-415d-8532-02005d157445	GET	http://localhost:5173	/api/spots
20241201	01:31:35	4c14494c-5ae7-4ed1-be25-2eb24a875f4c	GET	http://localhost:5173	/api/spots/user/0x36fd41533d1c86225bda5fb4e0bc0a8cd22d3180
20241201	01:31:35	e31ca11b-71fe-4f6d-b1ce-297bc1ae0f24	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	01:31:35	3b19396a-e475-4a8b-8e0b-6f70fc6e0983	GET	http://localhost:5173	/api/spots
20241201	01:31:46	5276d0ec-6e4a-499f-ae73-e50427532554	GET	http://localhost:5173	/api/spots
20241201	01:31:46	2d1983c0-27aa-436c-b48c-ff9ce9bb589f	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241201	01:31:59	70f96d2f-7d6f-4c6c-8051-23f698677f35	GET	http://localhost:5173	/api/spots
20241201	01:31:59	c9ee2c08-1476-423b-bf28-d0982a866e0a	GET	http://localhost:5173	/api/spots/user/0x8424b3e40c4c4280ad82bc3d056abc924df99e8d
20241201	01:31:59	ebe79e95-90be-4e89-b542-ef07d06dd8cb	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241201	01:32:19	0386b4d1-0b72-40aa-9df2-bdeacfd8900e	GET	http://localhost:5173	/api/spots
20241201	01:32:23	93f88047-3a28-485a-9268-9304718eb675	GET	http://localhost:5173	/api/spots/user/0x36fd41533d1c86225bda5fb4e0bc0a8cd22d3180
20241201	01:32:23	99a74cf0-e431-45cd-8818-4862495ff99c	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	01:32:44	11e7b5f8-6ddb-4f76-abe9-4df1130534fc	GET	http://localhost:5173	/api/spots
20241201	01:32:44	acba8631-3522-4123-aec0-9abb150999f6	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	01:36:05	4f627e9f-188e-4fc2-ac6a-e2d734fe2352	GET	http://localhost:5173	/api/spots
20241201	01:36:05	16e7410d-8520-4807-940a-d8629fc8c289	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	01:45:00	5eb9d8f7-0f25-4081-9fa9-d77c1de59593	GET	http://localhost:5173	/api/spots
20241201	01:45:00	3570a131-b640-48cc-bc49-c98fbf215485	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	01:45:08	9d3c9558-1b7f-4e41-80e7-2f5caa9b7fc0	GET	http://localhost:5173	/api/spots/user/0x36fd41533d1c86225bda5fb4e0bc0a8cd22d3180
20241201	01:45:08	a5681573-f8d4-438b-9218-a615bae5978e	GET	http://localhost:5173	/api/spots
20241201	01:45:08	366b732a-6a31-45b4-b2e2-ad3a4f80d9d3	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	01:45:08	821c6ff9-b496-4464-b0fa-1d6e2c7d6aa9	GET	http://localhost:5173	/api/spots
20241201	01:50:04	abdca21e-745d-4d02-bf5a-055f2c4bba6c	GET	http://localhost:5173	/api/spots
20241201	01:50:04	af567513-83c3-4c60-93c7-828b876b7949	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	01:50:53	ca0f778d-99fa-4edf-8579-4333706ed13d	GET	http://localhost:5173	/api/spots
20241201	01:50:53	313995fb-2da1-43f7-8b52-c0469c15ac62	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	01:51:55	94ff1a97-732d-4d89-a461-3c1cdc8ea991	GET	http://localhost:5173	/api/spots/user/0xaf4183a30338606a6c51d51ffe2184159520b434
20241201	01:51:55	2c4648c1-bc7d-4196-b7fa-b5bef177de2d	GET	http://localhost:5173	/api/spots
20241201	01:51:55	ec02d8ea-6e22-47a9-bdd2-55e657218c68	GET	http://localhost:5173	/api/spots/user/0xaf4183A30338606A6C51D51Ffe2184159520B434
20241201	01:51:55	dd53d9ae-5dbd-4d07-80c5-e5bd1328df0c	GET	http://localhost:5173	/api/spots
20241201	01:51:58	b50c5b5f-ebb2-4e2e-9534-95fc3f526e5f	OPTIONS	http://localhost:5173	/api/users/register
20241201	01:51:58	25a770a3-1466-4720-bc40-da512afb48af	POST	http://localhost:5173	/api/users/register
20241201	01:52:24	838b47c1-39ff-47e3-b2df-4111faaae1ed	OPTIONS	http://localhost:5173	/api/users/register
20241201	01:52:24	c5ea3630-64dc-4efa-83d6-6ed9451f190f	POST	http://localhost:5173	/api/users/register
20241201	01:52:29	75192fc4-902c-450f-9f75-65f3e31df5f2	GET	http://localhost:5173	/api/spots
20241201	01:52:29	6691bf98-127d-4519-b4c2-067fbaf95e39	GET	http://localhost:5173	/api/spots/user/0xaf4183A30338606A6C51D51Ffe2184159520B434
20241201	01:52:48	de257921-4014-4fb8-98a9-c6d2a6a7c5e1	GET	http://localhost:5173	/api/spots
20241201	01:52:48	97440ac5-a869-419e-8a9a-8752992dfe19	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	01:53:13	3f92d1c5-7bbc-4195-a4f1-c70171c92a82	GET	http://localhost:5173	/api/spots
20241201	01:53:13	2b4273a3-d136-4060-9866-dff589a655f5	GET	http://localhost:5173	/api/spots/user/0xaf4183A30338606A6C51D51Ffe2184159520B434
20241201	01:53:14	3388ab04-15fe-4ee7-8674-be260fa24847	GET	http://localhost:5173	/api/spots
20241201	01:53:14	ab5da153-034f-4f09-96b7-de0edcb59a1c	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	01:53:28	ec2831ed-cf41-4779-8414-0a84ea4539d1	GET	http://localhost:5173	/api/spots/user/0x8424b3e40c4c4280ad82bc3d056abc924df99e8d
20241201	01:53:28	6c68845f-98c4-4e37-9768-d825d62b26b8	GET	http://localhost:5173	/api/spots
20241201	01:53:28	1943d9b5-c454-47eb-a920-eab547340f30	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241201	01:53:28	9602ba56-b075-4b7f-b45c-86380fc5ea5e	GET	http://localhost:5173	/api/spots
20241201	01:53:57	e6cfb757-f24a-4528-b763-cf58e18907b8	OPTIONS	http://localhost:5173	/api/users/register
20241201	01:53:57	48d5a571-93b3-4474-9351-ec543f0b0f33	POST	http://localhost:5173	/api/users/register
20241201	02:00:01	b4a291d3-a20b-4b7e-b83a-d4d6e34cc8b3	POST	http://localhost:5173	/api/upload
20241201	02:00:30	b224544c-bb41-4d1b-9045-b2463b7f1756	OPTIONS	http://localhost:5173	/api/spots/create
20241201	02:00:30	25fcb8d1-aac1-4ae4-bc6f-e072a357942b	POST	http://localhost:5173	/api/spots/create
20241201	02:00:30	36170878-3e00-45e9-ae49-e0a0c9b0e0bb	GET	http://localhost:5173	/api/spots
20241201	02:00:31	624d90d6-da49-4d56-bb41-06c47112af54	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	02:04:47	34e40fb9-351f-4066-aff8-c38c5a9b8665	GET	http://localhost:5173	/api/spots/city/Phagwara
20241201	02:08:21	66423ff6-f72e-42ef-94bc-5e82f9c8b508	GET	http://localhost:5173	/api/spots
20241201	02:08:21	deb2f509-db5f-4c53-9d20-bf8de85cfaa9	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241201	02:08:22	c3e596ff-6d9b-4aab-a322-b6100f37c30a	GET	http://localhost:5173	/api/spots
20241201	02:08:22	ab313929-c172-4fd8-a175-8a5c57e8ab2e	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	02:13:48	67b96a1d-1957-4873-8e83-b0a149e7e90e	GET	http://localhost:5173	/api/spots
20241201	02:13:48	18f665f8-9224-4547-894b-055076d5ac51	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241201	02:13:49	36519249-26c1-43e5-97f6-de365c4d9be6	GET	http://localhost:5173	/api/spots
20241201	02:13:49	c1bde1f0-25e6-41c6-8598-22ff91a48507	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	02:15:16	98236af6-df43-4036-85f4-b55ca8e4121b	GET	http://localhost:5173	/api/spots
20241201	02:15:16	e62c3ed8-babc-4abb-8d17-701c3db7c488	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241201	02:15:17	9a7b9817-3e14-413d-bb8a-822b098c0632	GET	http://localhost:5173	/api/spots
20241201	02:15:17	290c4318-b7ac-4683-beeb-7cc57a56296d	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	02:17:07	c32beaf3-5d1f-440b-811b-faef4db49cc6	GET	http://localhost:5173	/api/spots
20241201	02:17:07	6198fb2f-37f6-42e9-b811-3e14103fb15d	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241201	02:17:08	799ac968-b14d-4a25-b274-ea63f1906e16	GET	http://localhost:5173	/api/spots
20241201	02:17:08	26de6094-a667-4062-b377-a7932e183be0	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	02:19:37	6e7adfd3-1681-4326-bb89-c3fc30d11f55	GET	http://localhost:5173	/api/spots
20241201	02:19:37	471ad4fe-728c-4418-8ae5-c81882c4a037	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	02:20:01	e2f8154b-e66d-4753-b243-efc905b4d8aa	GET	http://localhost:5173	/api/spots
20241201	02:20:01	511b2e80-cb00-414c-b936-04f7ed14306f	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241201	02:20:01	4d83a27b-1adc-4513-8054-9ce29fc98fde	GET	http://localhost:5173	/api/spots
20241201	02:20:01	ef030925-305a-4e02-9b40-cd2a8ed588d1	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	02:24:36	6b8b008a-2828-4e99-afd6-adbee39d88fc	GET	http://localhost:5173	/api/spots
20241201	02:24:36	fc7f0672-e99a-48dc-8343-5ba3bb45f4d0	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241201	02:24:38	92573aea-7433-4ae4-8ea4-18aa02f012b9	GET	http://localhost:5173	/api/spots
20241201	02:24:38	b23848a8-04e8-4399-9246-5b314d1c9ce5	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	02:28:51	2f4982ae-070e-4c5d-9c0d-2deb61600f87	GET	http://localhost:5173	/api/spots
20241201	02:28:51	55aad030-999a-4c36-88d7-ba493329ea01	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241201	02:28:51	9aa3df14-c32f-452f-b0c8-be684597097a	GET	http://localhost:5173	/api/spots
20241201	02:28:51	6e017dac-5d48-4041-9b1f-4b59cc1bb674	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	02:29:17	84827bd1-0b83-47c3-aa3e-36fdb535a772	GET	http://localhost:5173	/api/spots
20241201	02:29:17	2b9fe222-f247-442d-b267-cfe45fea724f	GET	http://localhost:5173	/api/spots
20241201	02:29:17	73636311-6294-4635-8b7a-ddedfa8faec1	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241201	02:29:17	57b53861-0fb9-4b04-9ba6-edc72f3bbd9e	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	02:29:46	eb95209a-68f2-4280-90a3-33475beb2068	OPTIONS	http://localhost:5173	/api/users/register
20241201	02:29:46	db527b69-454b-4d5b-8672-53addd4533ef	POST	http://localhost:5173	/api/users/register
20241201	02:30:23	0889e8d0-4514-4ab9-be2c-6d6f0b64ee1b	GET	http://localhost:5173	/api/spots
20241201	02:30:23	cf2417a5-aee6-4cb5-b5e1-f6e69fd7c3df	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	02:31:18	702787a2-a144-4b5c-8202-01ac7e796284	GET	http://localhost:5173	/api/spots
20241201	02:31:18	468d3040-3d8b-4055-90c0-7d7c5c601a65	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	02:33:30	92330ff1-bef5-4510-95bd-410f2f8d7897	GET	http://localhost:5173	/api/spots
20241201	02:33:30	1ea60ffa-3abe-4740-943e-9b56ba5201a4	GET	http://localhost:5173	/api/spots/user/0x8424B3E40C4c4280ad82Bc3d056abc924DF99e8D
20241201	02:33:31	86c85b05-fd47-4a9f-9c91-60569c3ff78b	GET	http://localhost:5173	/api/spots
20241201	02:33:31	ea2b63f9-e1e4-4ed9-8b41-a94b2abc5473	GET	http://localhost:5173	/api/spots/user/0x36fD41533d1c86225BDA5FB4E0bC0a8CD22D3180
20241201	02:34:55	9fda5006-8cd8-4089-a05d-ce045b41350c	GET	http://localhost:5173	/api/spots
